"Gene","Mean_B","SD_B","Mean_D","SD_D","F_statistic","P_value","Significance"
"APD1",128.154846292287,3.69195929061739,133.134112837128,8.14796492034326,0.929509908500175,0.389586800624199,"ns"
"APE1",205.970965729751,10.4961191057674,135.015748877362,11.5608711001468,61.9464711269099,0.00140853374228795,"**"
"APE2",61.6515760294699,0.2853105504281,74.9006993468559,2.45688520925022,86.0811941597157,0.00075063203180871,"***"
"APE3",511.690751341954,13.5533824710023,420.083721429193,32.4288802413823,20.3796686988811,0.0107041269157167,"*"
"APE4",77.9285452572202,3.73123089870294,72.780417695539,0.575024147371064,5.57855332265916,0.0775024689528109,"ns"
"API2",2.30365255337756,0.503093673755211,2.43729488489877,0.395570272433872,0.130819224625453,0.735880776610798,"ns"
"APJ1",44.6095123289478,0.782733678311048,78.0880234166844,1.00141037611761,2081.36368665402,1.38059255116778e-06,"***"
"APL1",34.9252547339812,0.449131072581265,41.6617937522974,0.505476661807013,297.75878808398,6.61851396299952e-05,"***"
"APL2",44.2989260591595,0.88456283764724,39.4944946415323,0.634452459244965,58.4377842841988,0.00157316607686661,"**"
"APL3",13.7968473347627,0.193703919059604,17.0419916425177,0.988161480783957,31.1571728477197,0.00505111817654127,"**"
"APL4",47.2233788571422,0.461252239477803,44.2067042305616,0.808993201942573,31.4808966088176,0.00495748093465673,"**"
"APL5",35.942696045586,0.487300892148531,35.4941270169923,0.724482486405773,0.791831557997322,0.423829531716344,"ns"
"APL6",34.6923499508787,0.437889700198188,28.4186631329322,0.140753711380274,558.130075539917,1.90331485012127e-05,"***"
"APM1",45.4428739252373,1.36274397641323,46.470594483622,1.21684457892794,0.949321662560271,0.385063049598749,"ns"
"APM2",18.5961644865128,0.46169582237865,16.7358784484998,0.35372139460251,30.690361314168,0.00519088832623171,"**"
"APM3",27.2525327695743,1.28358294275719,25.8166270676693,1.19142836243537,2.01672666330392,0.228599043451787,"ns"
"APM4",73.3275473799408,0.444572010697579,68.6731618318293,0.578123191991195,122.191191879055,0.000380838235773048,"***"
"APN1",71.0820799684977,0.379857349389042,57.403852673199,1.11876771891001,402.083610250302,3.65049602052204e-05,"***"
"APN2",25.2046598361391,0.172744385532134,32.2065254096597,1.1080508645401,116.950013106153,0.000414754281980101,"***"
"APP1",74.6897404109743,2.04566486880121,61.7625283451316,2.82817181558708,41.149640226282,0.00303488184480119,"**"
"APQ12",72.1030836775326,3.14459875406879,73.7173796394337,4.63998866304675,0.24883364071483,0.644082846653728,"ns"
"APQ13",2.45885336782228,0.320381721800661,2.54727799958662,0.365229734098981,0.0993773264490698,0.768339327209574,"ns"
"APS1",1.79899548949932,2.10074422945129,2.5333939918689,2.23885784109161,0.171662454957139,0.699893028859206,"ns"
"APS2",145.995548742105,1.14551971528597,129.91841476286,4.92820059643008,30.2906873472544,0.00531522110348516,"**"
"APS3",58.3841548180912,1.42826597953097,50.7078315428478,1.23868484903334,49.4582478137372,0.00215421456445206,"**"
"APT1",143.418232690871,11.7820433376686,188.284878309879,9.6255321394316,26.090271448156,0.00694447686917208,"**"
"APT2",91.9913074589913,5.18298014679805,144.077655399913,6.50130115295084,117.733826015096,0.000409400643072981,"***"
"AQR1",127.769737146231,45.3853067165554,200.089228463737,19.1431742103033,6.46680515515456,0.0637779825137559,"ns"
"AQY1",16.22945552327,1.02679606959698,61.3469812511588,14.6297536688585,28.3925039062269,0.00597143971223511,"**"
"AQY2",33.2939013573004,0.61811082573365,7.62902592644096,0.78391544684909,1982.83000577221,1.52097302336458e-06,"***"
"ARA1",213.224157178208,6.78476614265776,197.899747232556,1.16424807203985,14.8667344639788,0.018213228518932,"*"
"ARA2",46.8024221959644,2.92605947458249,43.6758485969392,1.59454305888686,2.64097200693032,0.179465166065116,"ns"
"ARB1",112.234994681552,13.6730765426838,165.620003056922,11.7501280242029,26.3058150517881,0.00684363367502079,"**"
"ARC1",199.605965702717,2.81568366873086,229.034478481485,5.94049087281111,60.1171218240305,0.00149095914480611,"**"
"ARC15",298.486548175214,2.66991470122036,235.159635938897,7.74807074567895,179.134995255773,0.000180218003494047,"***"
