"gene","JCYL001B","JCYL002B","JCYL003B","JCYL001D","JCYL002D","JCYL003D"
"FET3","348.424947384833","327.2394363790671","401.56949894610125","76.3081403975658","105.10786913334348","79.5528443199221"
"FET4","790.8603633039056","787.1150609495302","838.5420008257948","471.82667651437407","589.283823566506","463.4514460908047"
"FET5","44.18139388669404","43.94093524440612","46.272145875280806","38.90832831287396","39.14281309257725","37.71906813333793"
"FHL1","22.64594090203178","24.23848363922957","24.30944694641862","21.815219084480177","21.376333924802996","23.24901669056945"
"FHN1","57.273923834295424","60.14748545137874","58.86092521465","70.12884538004448","71.56172999973464","72.48162451742891"
"FIG1","13.989770564849149","14.3792258440169","14.661915248214449","24.417662012184103","24.272200618945924","24.21667035524384"
"FIG2","9.875006295010527","9.298720785919674","10.11100908675568","7.5877798360351445","7.296755975740792","8.539251011958104"
"FIG4","10.097035885971327","10.212979937876154","9.777639486808575","12.157182486084281","12.860147215079502","13.392774999553613"
"FIN1","45.24536214369332","44.726373698071484","44.16529182178005","35.56534750495223","40.068168385392454","36.895131060204"
"FIP1","59.968528437628684","61.98477672249555","61.37577419591617","53.210490911314835","56.10359300507838","56.55878730492747"
"FIR1","18.424760006732537","18.981725520047426","19.2842612184542","16.10933560173022","15.819032848188597","15.252385572170382"
"FIS1","103.46538737165201","99.75644344956233","100.81348369095704","119.85875456365838","110.90335641205053","121.63320722532185"
"FIT1","17.016697926613364","18.198615726764043","20.18669490696192","9.519699768561372","8.814230934871324","10.465903308028224"
"FIT2","1798.9125744078754","1615.5172949864639","1873.3784729662686","442.42547846183163","548.9731685238193","371.3824723802597"
"FIT3","3475.159838116747","3339.466256735147","4094.144232494609","549.1773224879154","743.9534925934597","490.9151578725241"
"FKH1","25.06126615728201","24.190164351044196","25.91600014820286","24.509325516046204","20.589874788299703","25.258674180785736"
"FKH2","23.601769488626207","23.286442914525676","23.658613480685656","18.715983685284616","18.616254030302937","19.270042865945243"
"FKS1","57.769857562310214","58.791141290499226","57.458914631376174","61.23317014834312","58.98681487981138","69.03574143061753"
"FKS3","2.9739806507690174","2.883286730441233","2.9638273824565977","2.698243744578495","2.932358115030169","2.567846836690467"
"FLC1","87.05483518043066","95.62150740028699","100.09126945894843","115.29740514370353","106.10209300722678","120.34714139831163"
"FLC2","56.49566604441762","59.827332283625864","65.70603121613048","86.10592531952275","82.50584450739393","93.25284622469059"
"FLC3","27.317323116155304","27.67827217521416","27.67886751545069","32.12708885211462","34.780195560240976","33.65036620011982"
"FLD1","26.871143890084983","25.73416150666507","26.118963876693105","21.09042283910671","19.81831875914894","20.297281870826215"
"FLO1","1.8403297505996652","2.1637030564621464","2.6112040810302717","1.9061097904781916","2.3344580172990588","2.7669956793302695"
"FLO10","4.463212788581067","4.525890670552464","4.926038969174769","6.789250186910546","6.153796275363365","7.1421712680301495"
"FLO11","3.1428238467935654","3.237527015763175","3.6901621710573402","2.86513511692835","2.8345234978468046","3.5110293178096947"
"FLO5","3.887492006403249","3.927990274509185","5.128449571443715","2.8738218420223345","2.989772492400496","4.569432663427875"
"FLO8","21.474522492159583","21.638636232339767","23.541815358203117","19.75815964405049","17.916078188723702","20.193628491877334"
"FLO9","2.078468423848851","2.1909645697592177","2.3017652055993456","2.495131050305954","2.547381292160837","3.4430739116585394"
"FLR1","43.00688238874561","42.90259374549619","42.68116952451189","27.54795460315657","31.182167907339128","28.46650725868508"
"FLX1","21.5026568094804","21.383795370041454","21.551420490139616","23.297287989714526","21.818562924451555","21.452998988026284"
"FMC1","61.43616231280114","55.84699955865196","58.82424194573062","76.91966465554366","70.39631975906029","75.81383901632745"
"FMN1","87.52549151412765","88.02934141360463","90.15038964572537","81.93141152468499","79.30568188881824","84.14306655340869"
"FMO1","87.8121676777604","85.02550694758989","72.12238078007539","27.656749121537466","29.65186520980805","26.264372125192043"
"FMP10","48.550855899364436","48.91114201540689","45.21346579696755","110.57619458998225","106.2171156287018","107.59254639860316"
"FMP16","385.1530624245514","363.1490570051329","382.55687764175786","1514.5017284673713","1429.1305622080033","1545.3175027549162"
"FMP21","113.09078543668859","103.62709412368837","103.58593578567378","241.99325200117988","207.53696777775988","229.91807228787454"
"FMP23","135.72981203571337","122.50975484037927","120.8850677644623","41.80172356326277","42.86715738359834","39.790979183599255"
"FMP25","53.94167412182014","57.426112789030405","58.28628647319705","67.73369546090089","76.34920628918685","65.67191832528162"
"FMP27","4.364388908735751","4.302471400569336","4.1357629926611565","8.447261380381981","7.301883954218267","9.028737750845938"
"FMP30","33.84198079120866","32.55974671679113","31.397548431322058","20.927133569980843","18.74049139045495","19.270936072715706"
"FMP32","90.21642059251289","89.648447943942","81.30912061819392","77.61472186628652","71.34762137742598","75.33379505749045"
"FMP33","52.01026193090114","48.22279273439269","49.174978765692295","69.35723739758998","66.49176152149808","64.0297612521693"
"FMP37","113.2964005747349","117.31055368570433","111.47193348671392","172.59113572271497","161.52216003336702","170.78697922104723"
"FMP40","30.355162546370796","28.673636583385868","29.262569910222258","35.880689218725976","34.309390564745414","34.0009795281926"
"FMP41","80.68233203920389","82.431417006553","82.65526557586068","56.62399410185201","58.36695735908138","57.48609173272969"
"FMP43","93.5310790731983","72.4854311849949","76.67658790598894","499.9914797375865","421.2731811910984","474.1604644055474"
"FMP45","27.651273873990675","24.551517014272463","26.107668441981858","99.33488601532858","99.66631640056265","105.2247814163"
"FMP46","123.92811137367552","111.05877551915025","107.60360369749061","270.38301830576313","240.4315221689359","260.6972231916981"
"FMP48","12.273576533579357","12.210814873860986","11.765556560360784","21.729199960112656","20.7013848251154","21.91470016744827"
"FMP52","165.51234749539415","160.9932404435072","163.37042895499346","268.30273556453477","272.4161705566654","280.5808421285187"
"FMS1","100.23446993970141","101.07449969421278","104.53805036860217","45.99728094494799","53.55263202585538","49.15004919864626"
"FMT1","6.84033264863689","7.532822278593071","7.676893058502756","7.432386226981739","7.2641519823205005","7.528512359074268"
"FOB1","29.888421069982826","29.374021266259753","28.439931164485873","30.54056594583735","31.77954653686256","33.173743878995765"
"FOL1","44.394386814770705","45.57749317140839","40.256314593352805","27.853212486636338","28.351801147378882","28.52117225730237"
"FOL2","380.96821214658735","373.3476916530766","361.1798575898947","152.7024233452456","159.31157932524772","162.812240953755"
"FOL3","35.388710528141516","37.57055817510187","38.344790812697916","38.13215218895847","39.281845060087555","38.68631411487363"
"FOX2","16.880208037500665","15.879028591054889","17.409575819399695","18.149487486932674","20.72148883368585","19.064923135698614"
"FPK1","11.081090657134226","12.099881344460806","11.933492947601023","11.778135762058799","11.523539326866532","12.304945355423975"
"FPR1","757.0652713380465","773.770243440563","771.9276227953874","1617.1798747189434","1496.602115630669","1594.1132813247589"
"FPR2","196.19886678569404","194.50125067697687","216.02476510431828","217.0350211976493","201.9773992040878","232.10368839768742"
"FPR3","177.83653480654948","188.58415294716266","184.21322628826422","227.48240280056157","238.8717469915766","225.23720404616736"
"FPR4","50.52869041926922","57.995997299834514","57.75114632003537","63.150575415416135","63.85363219418627","66.23317753724824"
"FPS1","66.05488654771636","69.88606080818779","69.4733401618809","71.87836744674598","72.57959590466719","70.46995903070679"
"FRA1","112.30943872993741","111.35767146196929","110.0917304940676","109.28564724527655","109.99059785280315","99.53238063822505"
"FRA2","169.22158383673354","164.4783271895141","165.8672766321921","177.2300149486488","164.8219452331063","190.19426467376593"
"FRD1","257.1490500224552","267.3999246028652","260.8534235137035","128.0308827503591","130.2401694601123","137.9861213513091"
"FRE1","30.63910147583683","30.737109349467314","36.38348674668292","21.803864886897294","24.681580120730292","23.184366688984575"
"FRE2","9.661534881828308","8.653998892596547","9.386471278670486","3.812835685398434","3.859339983460331","4.236141498051798"
"FRE3","23.575151521544598","22.197905175227937","23.911102676246223","12.62296784603801","12.936184892295604","12.824483165334897"
"FRE4","10.947503066330919","11.23427793166377","11.467888593132042","9.638126655634386","9.414817306922275","10.816990539127245"
"FRE5","53.8582783293358","52.66982490536201","54.843937612571075","25.805679642723717","27.125143681009575","24.641510268474207"
"FRE6","53.36541339180973","54.58794740407388","56.45482322846209","28.52236640026445","30.307712927078576","28.727695232057012"
"FRE7","12.851416643084123","12.555871405541437","14.530270666861233","9.376867720524595","12.364993826499083","9.314596089511024"
"FRE8","17.483844714509445","18.868908001724375","17.53725710316401","15.210095559170712","16.34754007996422","14.629305310234754"
"FRK1","23.530351173958174","23.673255288244732","23.895258684498145","20.756473686787675","18.872384009374475","19.94279300332475"
"FRM2","30.010727712294226","31.468916357293516","28.286366015416537","33.45191725838738","35.04029506158386","37.11065747050518"
"FRQ1","133.886764059673","123.52883691474261","127.28161457029192","136.32987180439213","139.45525821913802","147.52940781682452"
"FRS1","147.17511863288715","153.6485681203425","150.9518274578727","162.2930079891008","159.34291809924136","167.24327138005825"
"FRS2","117.57902643968403","127.73308141664326","124.16787437118215","137.49629098018102","138.80966517691903","143.2974570852173"
"FRT1","25.92047876627877","26.787843931895143","27.047066934592493","19.713139096654075","20.784207529743245","20.26445988802016"
"FRT2","25.127144003078836","25.254597097696106","24.66833435042141","24.717816942931282","24.868076600643118","23.1577636629132"
"FSF1","148.25552863747092","161.14560830125487","160.2935828619232","139.6255035325896","126.68553259211247","143.22347698374728"
"FSH1","337.0639934409294","374.97368373298065","388.4023654091702","679.7380991764004","679.036177394929","672.5424004244165"
"FSH2","41.586294115607714","44.098516977573354","44.06905208128093","31.625103088800326","29.791741811099392","30.019300667272887"
"FSH3","45.02006878963052","46.457910831214754","46.73142275741759","40.06861643353621","39.1581812955975","43.289884349953994"
"FTH1","72.36756562673102","76.58925433673417","78.70315502629458","59.324806775203065","61.71989057247657","59.04945644200654"
"FTR1","1093.290639557581","1048.3826666425502","1213.123466818912","368.29146115593863","523.7073391092258","392.79097269224565"
"FUB1","57.77474363618538","56.70969628904894","61.4763149306396","80.50971668517965","82.04985627870813","76.50208448334531"
"FUI1","40.86653133283758","45.303996929378336","48.8591664379419","101.17523059599533","101.06965952155755","108.69891935165748"
"FUM1","170.71510637736336","170.04887246734378","171.86159713888946","222.37661348097126","208.9919100220201","219.42731162152702"
"FUN12","90.97253001272706","95.40150474443512","88.72011340443466","129.94174247339578","125.70802417985985","129.676530495327"
"FUN14","139.89198527702533","136.1397762120403","135.87556542954698","168.3443311585051","188.21615861347385","162.36083209549614"
"FUN19","43.9847306993098","47.44633026455378","42.109810460360016","57.44463169753103","65.0318503244054","59.00630290632207"
"FUN26","50.180218512887144","51.331689766717204","52.39657649952757","27.754579655060407","29.9061077205685","27.936756082434055"
"FUN30","23.294654773972375","24.147278067868008","22.839084706435347","26.12454530774868","25.97434025533776","27.356013040156274"
"FUR1","44.41374934828178","48.5806613261136","46.90338702780291","35.42122584271162","36.0914811703308","35.46207462007758"
"FUR4","17.151192787888103","18.82436771679586","17.907270831546878","43.21194797892861","44.41369464736953","43.646664082018425"
"FUS1","32.03934310481218","32.71855455784064","32.648722258369666","12.102455985713743","12.971152796731056","12.463524861500794"
"FUS2","10.264935497834824","9.828388463960543","10.203838487974755","5.650671601201576","8.458790410749126","5.834943841439029"
"FUS3","68.64539865706267","65.00293761243637","69.07868116302646","49.483884736201965","55.039222118893505","50.74157230825593"
"FYV1","4.865556918369298","5.397851258457067","3.5324629329779667","6.197355102645567","7.8604563830550065","3.315552655671186"
"FYV10","26.957769112167785","25.68416652960229","25.893177798997794","29.87446415020136","33.9640853835271","31.36726909847528"
"FYV12","5.7876309917106115","5.169480628291575","5.42388333308073","1.1738744003657264","1.8412289387722833","1.7480221397651046"
"FYV4","88.61323786653979","95.86336605191119","92.3602304046671","132.86145332544345","131.4103365339339","132.93944919976252"
"FYV5","9.776647123407827","8.89057854334105","7.747670802581927","24.882745287422104","18.710736954268928","19.240707153385955"
"FYV6","57.8604707518305","57.282369820350425","52.269140566170286","46.39040847180343","44.900589844819265","40.723253506857894"
"FYV7","45.96379875935589","48.52739305711567","49.481040933368064","66.73768621746835","68.5324792368294","74.6150359539686"
"FYV8","39.33217149681551","40.37500357563516","37.577607784413885","40.021397971032755","41.317357457339895","39.67532358348825"
"FZF1","27.259282635163988","28.689579438699308","28.578886721696385","36.865834457801526","35.64864722654977","36.496583463580514"
"FZO1","24.77837567434628","24.129530187483603","24.13859496365977","28.63664578757413","29.248868118487742","29.5517103142001"
"GAA1","30.686991965533366","31.017896499816704","30.68996411231328","26.419959653588563","27.68010776636264","27.37663646830936"
"GAB1","37.18875610104588","37.22467551401785","37.25375013585443","23.60731022614245","27.87480773128672","25.182381090586127"
"GAC1","15.928654564567589","16.397502815363282","15.534288573608173","108.54019627934188","119.43871249421312","112.98399341091088"
"GAD1","140.6073109470374","130.5432560321733","127.35273773540867","220.7366748990213","239.57216319442585","196.30809293928917"
"GAL1","12.80062052987035","12.979332326573514","11.899525418840712","16.807508203823666","15.746162039708524","16.65562597341059"
"GAL10","17.7861380986753","17.303968891396654","16.204272566533113","14.801408792581377","16.11233141049071","15.006883577814575"
"GAL11","43.965694762859314","45.40031920294689","47.24121160718309","63.7494082860352","61.03010272800802","64.85834793662139"
"GAL2","10.608260283563984","10.88488440727125","11.107511551677613","11.705434981770455","11.272804097485123","10.203474687767219"
"GAL3","10.555906812867677","11.0495362133291","10.375822882860769","15.971048009016672","15.749045379548566","15.146881776432576"
"GAL4","17.416482150981007","16.955495364575174","17.657165302013773","18.677057606487267","18.42147465680514","19.2062626364626"
"GAL7","15.302640525961204","15.090450657157902","14.590488198454342","12.168025478048861","14.061570761828216","12.440098111333032"
"GAL80","58.980928217457176","58.44164418703345","60.633765581318315","50.58542774535937","48.9699329678977","49.8219112583801"
"GAL83","53.09943744787128","56.8517707305197","54.98165072092133","46.65345199338175","49.65856115823735","47.3958069083331"
"GAP1","50.65262612779978","49.13118844451345","48.77284375799323","25.200850791128047","26.976599383524658","24.615409010215526"
"GAR1","189.48939332199086","218.29853803012534","201.99710716192592","294.0564370420491","290.81049147315787","286.9116833375266"
"GAS1","249.38980686559825","273.1650102482929","287.4068613996582","368.9451935856234","357.5009017331927","388.4156273127081"
"GAS2","24.213027138367945","21.508883926459767","22.606582863090622","18.259280714511185","22.110642766897087","17.50022819127164"
"GAS3","57.29098487803516","55.45906607260461","57.731978897702355","41.55103491540157","44.00572234693162","41.37591106410233"
"GAS4","23.588158089954543","22.677836960848225","25.352424459435014","16.16564322537547","19.554475475164622","16.89440504110419"
"GAS5","202.87251933510896","202.05214571476046","204.6521214955239","156.8762436577741","168.05522921648645","157.77087549010182"
"GAT1","41.99821315110478","41.03845819785852","40.63566809230567","25.06981737726165","25.68784608668368","23.427726009465246"
"GAT2","48.872591472103466","48.003351031091455","45.99420558742798","33.272439613330825","39.40689415695375","32.368577201581346"
"GAT3","0.8200114332655042","1.3684693331299604","1.007498230884561","0.509055985332802","0.3371264254090096","0.65466898320268"
"GAT4","3.891176574247279","3.0528830887994887","3.350462500833903","3.1600415264375035","2.4328369256564923","2.45530680585486"
"GBP2","152.3325984236204","152.53343935843222","160.3986953173752","135.5267731833947","136.70350521765093","135.1486955978118"
"GCD1","51.561037758004176","52.35636039290999","51.57108264884599","50.86789068251481","52.386302324281665","50.77196037606323"
"GCD10","32.66798077660297","33.130861586354435","31.915428598757686","28.991511808614913","33.12059504809499","32.19525689001795"
"GCD11","89.74012069352877","94.6004102654024","95.82164113062007","131.15518943320654","131.48466928446345","138.91629458345048"
"GCD14","47.77092247126219","50.119892349032995","50.189753759236616","47.040249237243344","51.06341590195132","50.005268763853316"
"GCD2","52.75316591918524","56.416652455146746","55.655447298169676","60.04119289310071","62.23353813050318","61.864433857484336"
"GCD6","55.6894721200312","56.66608228548547","56.583813685191245","55.02834117902521","57.80890746613792","55.80387394547837"
"GCD7","56.83739335913263","60.28071588632944","58.42434767160941","54.28805197392666","54.63919175372409","51.34867035266675"
"GCN1","15.900184282136582","16.447997942436515","16.706561706833025","20.483573204719917","18.393002290721103","21.52404229847145"
"GCN2","13.214343651971511","12.876801797283123","12.391968128460766","13.358869325404887","13.479126840684515","13.932004496753258"
"GCN20","53.84934413032967","51.333350414091704","50.82313452875172","43.00678029605781","44.566053968211996","44.89713511098964"
"GCN3","51.40057589432378","51.438347286473224","53.532397829908746","48.951814304896864","52.815591937802594","52.861311231934046"
"GCN4","901.5808739007828","934.6609149816643","891.2194609000088","1392.2023317200483","1476.7648524410072","1495.5760732652109"
"GCN5","61.1522092771328","59.62172071841214","58.387139358282084","53.39303118888367","53.681866632150815","57.468033652773435"
"GCR1","54.926381287066604","52.393360381620745","53.78979492433188","48.46963983944793","50.138517668442596","48.59950322908438"
"GCR2","48.10018467053842","52.12205532932562","50.21591783142357","69.77883597412558","67.50392690963565","68.3080121464369"
"GCS1","134.48258981817793","132.82842763905754","130.70363026447157","95.49390362062681","103.25695343771","93.25560812851924"
"GCV1","493.9778446627011","458.8308179445575","448.43433993237227","86.56688155787991","90.77763743417344","81.86101414900877"
"GCV2","141.01941696906113","137.0741300734561","134.29721966748346","32.68582083215139","33.14496724215427","32.61439287913074"
"GCV3","1058.9744951770917","976.6322812011882","989.9793769349943","417.46427736490455","390.7023203550618","394.2621652876366"
"GCY1","79.95524603716447","74.13853853069307","70.97735368779348","74.80069009897294","72.0679360213642","67.58545084099062"
"GDA1","32.53186013667963","34.477604858930974","34.47651735805106","38.79701914848331","38.05774097027658","41.058158842494606"
"GDB1","23.04822686733596","21.38771253350913","21.64786792666319","67.24845582919046","62.585491977094776","64.00488471301742"
"GDE1","17.767738933857935","17.90022733503042","16.914634747878218","20.807802032282567","19.05491438988257","20.388398457272135"
"GDH1","739.2419013629826","738.3904619288489","761.3200713241017","739.3996542574313","698.993633007288","864.7034195279589"
"GDH2","70.73855262556071","68.93742517548233","67.58692125023903","81.27301068261383","88.08789632491236","83.71111265179691"
"GDH3","129.7207404824845","125.99504121950932","124.79119462849401","318.02661371894027","313.5299310988534","307.8243394338039"
"GDI1","112.89447399838802","113.3548764275984","110.59936015473967","117.33139805891196","119.955250657944","115.95236965324399"
"GDS1","62.322557435321386","72.0969215410169","71.98177199210306","78.19843997847401","82.4898728683769","81.88327593347785"
"GDT1","101.84259161188793","112.66333676459323","108.69866144386916","124.87833736200068","123.71747985319301","126.52377655439885"
"GEA1","9.815246313293402","10.429843897196141","10.349457392125222","8.710112094753573","8.228947390515842","9.068308932693284"
"GEA2","13.079744012251412","13.282041538360968","12.976616646209227","14.325160851182613","13.718921155849593","15.217915035570241"
"GEF1","36.563129122235296","36.37321309544916","38.0981950062772","29.171808563474585","29.189616109336598","29.42503935271259"
"GEM1","18.65713912127067","18.29407507956716","18.680723500124593","15.36091578600352","16.650486011015236","15.906689881463207"
"GEP3","30.344613118246777","32.198134302017245","32.76656082727562","33.25182535591396","31.903175464773895","33.76932276371741"
"GEP4","42.52189974004487","44.140493355447305","43.3479595974825","57.172400054031925","54.975532442826626","55.588983638228996"
"GEP5","42.40888015305929","41.172385874455685","42.75258527849791","26.198876028212513","24.326767652268902","25.717654115653577"
"GEP7","20.744274276257737","21.366494564725887","22.779654940565504","23.230785602266906","22.174022400131207","24.06565202836333"
"GET1","97.65459495648116","97.98472369165285","99.76428002483051","86.00122195899749","92.70119597666216","86.17897286511437"
"GET2","109.14444808501884","102.51198989618726","107.83451844030067","98.43133428903998","91.92753937943073","98.38041960165589"
"GET3","201.54619473614915","199.43159748147292","205.27056812679442","182.55878869557242","204.7840758504488","192.2399098675603"
"GET4","91.77397066613689","94.49688808535302","90.79485768433932","65.5372084091859","67.90781747344165","68.47646996828884"
"GEX1","2.0938553680585703","2.5236707182396674","2.737208203806269","0.9778943441187484","2.766625820986405","0.9390201577250561"
"GEX2","6.761407959355799","7.623588628015662","9.173794767908284","5.697864378398575","6.885478869084142","7.009114748733455"
"GFA1","94.12385359827817","94.01508205102347","93.46460458367345","88.87525102021262","87.02294189836377","90.66121918358822"
"GFD1","124.97214539356985","121.8372141194595","124.7355916282679","154.09103727217936","163.42319414652277","154.11854652185843"
"GFD2","9.272993217801226","11.067023082815414","10.90377589005954","17.480082735233438","19.13189491299962","20.76774740365468"
"GGA1","44.86550010321836","41.29646419776562","40.08816373421597","57.6473973354476","61.28982580704641","55.01513798628591"
"GGA2","60.63585199770599","61.720652486845694","62.167946053229066","49.08152951340548","50.241042203018445","49.88344284979692"
"GGC1","260.8554234113898","258.47816981319244","256.219662810864","95.79422672682016","86.6784520345623","99.5517350603464"
"GIC1","30.709878731525695","32.978300783811505","33.673743591714455","21.979008405176824","19.72628388117048","22.396376015836022"
"GIC2","103.42591320194168","102.2639789199874","101.71009483976795","44.15383109818617","46.02688757568464","49.87077368917915"
"GID7","37.20897002474234","36.902200292400856","36.84835065427849","38.32856444823326","35.717866903936965","35.723045678602"
"GID8","131.05575441129167","124.52345682749805","122.4476483967043","84.52735712790464","83.54495554024027","80.79897791372375"
"GIM3","195.95264929077356","200.92463261287497","208.1513487825764","167.86403925229888","153.33754602095576","167.96903652106505"
"GIM4","89.99298189603932","92.29179881647289","89.1503547435921","94.10812347718479","97.21167694187814","102.3177624690981"
"GIM5","27.338468131651677","26.06458090279312","28.15087727657174","28.32771138786454","28.87303146977726","32.55052136308838"
"GIN4","21.887169695248573","22.257281698257355","23.102069170229356","23.35046287304831","21.460707273753165","24.688918442653883"
"GIP1","15.408921574470607","15.206759092184518","14.066969160727718","14.557587136114435","18.84958126068125","14.31565574831777"
"GIP2","17.68568304605472","17.299670836530435","16.473107295766688","82.81942167204957","80.17026055371251","70.96871472555196"
"GIP3","22.325985643993867","22.53402118937715","23.478687377613426","32.064193220062705","29.203015603675667","30.890601257534755"
"GIP4","33.66249300290979","32.32326962521531","32.60383049103204","27.35657500153781","27.51536397279095","26.63066103025251"
"GIR2","99.67241342688165","105.13634349648895","107.37539550369854","120.77852951922789","127.70653168711698","124.18365078365423"
"GIS1","14.991796479458959","14.230424630535698","14.192297106185979","21.986415555218105","22.30458564711631","22.978190474118943"
"GIS2","556.674714658016","539.8026513368055","633.572458907691","469.8065200971566","461.80891232105654","468.9064230468477"
"GIS3","44.108564225142814","44.71738805962345","48.230007613892724","80.36562534428074","81.35376723345178","80.25168695881653"
"GIS4","16.804577727390782","18.648705476798447","19.356594582237054","14.985732412954109","15.047235621429849","15.687089009117809"
"GIT1","8.370266401214655","8.159179792407647","8.525603664212513","7.846066497120477","7.065494324583582","8.657440182494014"
"GLC3","99.08654903015261","90.63796198243227","87.44778413612674","240.24682613950108","255.91463012137518","220.1809138059767"
"GLC7","150.5811915807768","151.73160786451805","144.13270870774846","161.50774739026676","180.99129547726727","166.96086279813048"
"GLC8","193.1996302010313","186.71871570558443","182.0298993088927","273.7437494692679","271.0385061991346","269.4579583037118"
"GLE1","68.53221855455193","70.01684058163744","72.3855301965876","63.702831559735614","67.97994874423738","64.44744470264008"
"GLE2","44.90760386002363","44.222560105146215","44.78451542781317","38.77634289732686","40.23336765225468","38.57936096096085"
"GLG1","60.899215893520534","61.34916037265831","57.636643409807206","67.36535040911392","66.08967432933873","62.67845409359597"
"GLG2","20.35906439966194","21.16637737568204","20.491463830559475","24.010993571232643","24.55165223238506","23.911741654195524"
"GLK1","444.84883717438095","416.57189831733336","399.94490935104005","1241.574113393647","1266.3612480324866","1136.3999457287846"
"GLN1","792.083098603691","905.0930757037661","932.5100250552074","1118.4946398547854","1082.293229159047","1156.4273692289682"
"GLN3","35.644394699615695","36.540720865218596","36.500103486341764","19.72234079669827","19.05709733344883","19.669325109556855"
"GLN4","49.70608715470453","52.22920893599662","48.83630004842039","62.132203317083395","64.24297810812625","58.940324517354696"
"GLO1","170.9508756554744","163.09929467640686","162.06504744477093","212.43669073542762","204.40006101578106","211.35419764135125"
"GLO2","132.10831468870873","126.51581922321826","116.75569887905955","123.36802119212012","134.7726020157638","122.59847179258333"
"GLO3","124.05692746016292","126.8604313981509","125.44023086118057","129.66271943097877","135.262492249387","131.7916692217638"
"GLO4","71.3745185611931","72.30478381520638","65.24381400662327","98.403251169414","101.73626808961761","94.22706121171814"
"GLR1","87.51628061722582","90.10173619230298","89.60548905639298","67.60628098322053","66.80313358763803","61.39911349488606"
"GLT1","34.429957432325416","35.32624510689668","33.718595598152305","29.462307018155435","26.11319081495699","30.09721505535999"
"GLY1","280.20785613217487","318.42453229173856","315.70639611433705","254.59475888669954","252.48753455642682","280.53953258549757"
"GMC1","12.751659415820296","11.739661727136921","13.155379198676567","11.645410285885553","11.964057728258915","12.076200123649654"
"GMC2","3.0224861386382185","2.7321943580942163","3.2121075007994673","3.0444005614869782","4.20447039639526","4.15397052824135"
"GMH1","75.64455834751418","73.81660096875412","73.21066263455366","65.10425578517022","73.62496622176877","66.64986871327334"
"GNA1","91.69777852491501","92.2526516640678","91.07604096798059","92.01399041550953","86.58839391811355","91.28449708284703"
"GND1","384.45843421514786","386.4971661285024","358.01640559803593","219.709948455992","253.01792315600804","233.75661187580536"
"GND2","37.40884737639282","33.20828167728252","33.76593389912415","124.81015603247975","121.02961760939172","118.60795992230624"
"GNP1","135.29998655499617","142.9007957029933","149.7439765150562","144.6686681744318","124.74104225370318","151.28265266963535"
"GNT1","58.11157946961468","57.48382452984919","59.44415084558785","45.03995840598792","48.86441971410052","44.84393826404049"
"GON7","150.82513022176732","153.96935404163423","148.83348865599507","168.14903762114827","145.23732657999562","165.60074846073812"
"GOR1","49.30204178123854","46.29695502445869","46.58192878652264","54.048564009041826","55.427810423485624","50.9104091211049"
"GOS1","23.1923563337043","24.254184337665347","24.04181205676506","34.8521544243922","33.85230920285612","31.2643407871137"
"GOT1","63.81223549048237","63.524812655890024","62.17357247539434","68.18153726330537","71.14597175517366","72.34595183114185"
"GPA1","82.7722127861603","86.01755573069796","89.44247356877314","50.194331208694926","55.96868854475241","52.95636936007584"
"GPA2","97.21382722901856","97.23329400233996","95.39920788068854","133.7200831555793","139.80737745488423","129.06936403503977"
"GPB1","15.639923392595863","16.94191956788557","15.408023373823797","15.446403799443749","14.74541429406988","16.517552796687067"
"GPB2","54.50480605173878","56.530391187462115","54.01755595058982","59.504400947148724","59.39165037687939","60.09942180872306"
"GPD1","344.7549481408182","351.796693752707","356.4627140842564","693.9492170486416","695.4378065894101","647.4999124835608"
"GPD2","142.5003367595134","142.93289811934784","153.53855287551607","118.70995756127158","115.63084740382345","123.03719223090005"
"GPG1","667.264809302084","642.5143108196494","690.9431933757103","764.9156292644218","801.5348000042517","829.1843747092631"
"GPH1","99.21195318886305","92.21179791025328","89.68423778879455","159.79046268777384","165.46836971882317","147.77764739108528"
"GPI1","18.692331241572777","18.675680460612522","17.154368004269582","14.931196212417204","15.993940820928811","16.44208902403496"
"GPI10","22.530532316267905","22.51875063090517","22.325918194373596","16.0375095080248","17.48839233838102","16.891709449903402"
"GPI11","80.93914250528628","81.44621478385561","81.47258745777786","62.9763957612474","66.58553380396494","66.01311708807145"
"GPI12","33.126393779252304","33.21005864424487","33.77266200840574","38.23650246989379","36.5082496069484","39.48810669830023"
"GPI13","22.894144204977447","23.423386968795768","24.141925402005782","20.56070568482581","21.142661888676308","21.876033458357007"
"GPI14","29.043893148524198","27.557099555860642","27.924943893088905","24.234481009113686","26.519165715168718","23.34301842582361"
"GPI15","59.369752469193","55.95678267929315","54.05054691872107","51.37600890716104","52.67167957360146","52.36266463293268"
"GPI16","58.12552401755971","59.04948905323573","59.94202240444445","49.49201699190325","50.89626887772235","48.09596699837255"
"GPI17","54.81378510662818","55.890461768640975","56.7483803260401","44.84281046788148","45.81390585595633","48.016400850251145"
"GPI18","27.40774123351218","29.364808343818282","28.6788782127831","21.68948625269489","25.50229354089389","22.633847626640122"
"GPI19","25.727690958592007","27.218952090517547","25.29361566675637","11.335621775834767","15.481993119208646","13.259497404472247"
"GPI2","39.20700709941225","38.26519468628639","38.839133630663184","42.44548660621904","46.37275959245268","42.05206286410002"
